Date,USDT_USD,USDC_USD,USTC_USD,BUSD_USD,DAI_USD,FRAX_USD,TUSD_USD,LUSD_USD,FEI_USD,MIM_USD,USDP_USD,USDN_USD,YUSD_USD,USDD_USD,DOLA_USD,PAI_USD,HUSD_USD,NUSD_USD,GUSD_USD,ALUSD_USD,FLEXUSD_USD,SUSD_USD,OUSD_USD,CUSD_USD,RSV_USD,MUSD_USD,USDK_USD,VAI_USD,TOR_USD,DOC_USD,USDS_USD,USDS_USD,USDP_USD,USDB_USD,MAI_USD,USDR_USD,USDJ_USD,STBL_USD,VOLT_VAR,RAI_VAR,FLOAT_VAR,USDX_USD,ZUSD_USD,USX_USD,aSEED_USD,USD+_USD,BAI_USD,EURT_EUR,EUROC_EUR,EURS_EUR,CEUR_EUR,SEUR_EUR,USN_USD,AGEUR_EUR,PAR_EUR,USH_USD,3USD_USD,SIGUSD_USD,HOME_USD,FIAT_USD,PUSD_USD,FUSD_USD,UXD_USD,USDH_USD,FPI_VAR,BEAN_USD,USDL_USD,DUSD_USD,VST_USD,KUSD_USD,USDTZ_USD,MONEY_USD,UUSD_USD,USDI_USD,EURL_EUR,NOTE_USD,HAY_USD,USK_USD,ARUSD_USD,USDW_USD,BOB_USD,USDR_USD,UZD_USD,USDI_USD,IUSD_USD,XAI_USD,RUSD_USD,IBEUR_EUR,PINA_USD,DJED_USD,BAOUSD_USD,CMST_USD,CUSD_USD,USP_USD,EUROe_EUR,CASH_USD,DSU_USD,EURE_EUR,ANONUSD_USD,NXUSD_USD,DUSD_USD,DCHF_VAR,EUSD_USD,CZUSD_USD,d2O_USD,EUSD_USD,crvUSD_USD,DAI+_USD,USDT+_USD,SILK_VAR,clevUSD_USD,R_USD,GRAI_USD,ERN_USD,GHO_USD,FDUSD_USD,PYUSD_USD,GYEN_JPY,STAR_USD,peUSD_USD,eUSD(v2)_USD,mkUSD_USD,LCNY_CNY,NEX_USD,USDY_USD,SVUSD_USD
1695772800,48246126852.29,12763424151.92,1810300748.52,6650856638.92,3426128926.73,113623538.39,301015149.22,449033032.5,334811236.46,328688678.74,1057994026.79,247411915.62,49541348.28,744667592.32,3314342.77,19102996.73,160663906.49,23686519.83,124915851.08,387818671.06,196196973.41,224512154.13,7373354.72,43930242.15,2583292.73,38447736.78,32536332.46,180092894.1,17070482.49,5117711.67,18183833.75,25052882.5,125685875.57,2822539.45,251442291.04,3869871.3,120288492.5,3839570.16,3521875.17,10927176.64,3867802.7,46768939.77,605100.0,66785890.7,4443351.76,537256.47,2732729.67,283987137.81,75988484.02,88625940.0,26366423.61,19603795.53,38439517.5,128662036.51,13362053.68,9268603.86,1289808.45,766246.41,2574240.19,1672402.6,9718777.7,49196530.6,36173961.23,2078546.77,51426759.46,33491691.41,998178.29,1828598.74,6615253.88,1361083.92,516370.33,1775298.95,12401495.87,2721789.63,5255010.0,19090399.93,32130326.73,738814.89,172717.9,824.34,4420340.25,1349508.46,2829.63,17029.13,5719398.8,9462876.74,38701.72,17300000.0,914010.9,3626171.85,2228167.06,1152519.92,1132307.64,65437888.76,1639875.0,172199.49,6034039.62,9419854.71,33091.47,6920851.83,136300.76,3961133.12,21750478.38,686162.54,333928.29,177567464.57,104235115.56,8853111.66,473498.76,,1142532.51,20747206.6,,,,,,,,,,,,,,
1695859200,48820994300.75,13003119763.97,1832654233.92,6872204116.83,3441227995.25,114761815.64,322883693.41,473227140.42,334895991.85,377703770.94,1063652660.65,246082456.5,49484230.55,746014849.96,3304543.77,19102996.73,160663906.49,23160655.12,124968885.87,371436726.91,196207252.35,222751974.61,7289042.5,43895041.22,2588749.85,39813412.96,32503335.34,226523905.23,17070482.49,5102968.86,18183833.75,24808510.04,123063750.5,2822539.45,253133777.13,3870552.86,120264201.74,3797284.22,3521877.6,10932606.92,3867802.7,47200968.65,605100.0,66786190.71,4443892.27,534810.52,2732591.44,283987137.81,75988484.02,88625940.0,26902682.94,18945619.41,38439516.9,128490647.72,13889158.7,9180854.04,1293586.57,766246.41,2580319.4,1672657.53,9720270.2,47256302.58,36218769.97,2080490.18,51426759.46,33494123.94,998178.29,1828315.17,6629339.15,1373437.51,516370.33,1759561.89,12404067.09,2687120.38,5255010.0,18756230.92,32126738.34,746460.61,172709.02,824.34,4089112.67,1352178.95,2829.63,17077.78,5741776.48,10060573.59,38701.72,17300000.0,914010.9,3626171.85,2228167.06,1266572.37,1294145.39,65437888.76,1654895.0,178093.01,6003575.68,9424853.6,33091.47,6917085.29,99006.63,3812724.25,21750478.38,686162.54,294926.35,178253620.06,104730516.33,8858688.39,471064.37,,1142532.51,20853858.53,,,,,,,,,,,,,,
1695945600,49176280914.28,13084305484.79,1846520540.3,7238430299.32,3434759751.83,114972838.51,337120953.15,478659989.12,333929538.71,373287301.86,1050305004.15,247531024.23,48857380.28,746984038.82,3304543.77,19102996.73,160663906.49,22816259.73,123970412.11,358664329.86,196212757.97,212411275.05,7290122.5,44941699.45,2581763.7,40543090.46,32530041.67,240133506.99,17070482.49,5127935.71,18183833.75,24808510.04,124758020.13,2810831.01,254423445.04,3869734.21,120290572.83,3731620.71,3519187.6,10829145.87,3867802.7,54759349.98,605100.0,66871375.91,4443102.44,534264.67,2822995.94,283987137.81,75931443.02,88625940.0,27763925.87,20864809.36,38439516.9,128756822.63,13660174.7,9156924.8,1293586.57,766246.41,2583318.45,1673541.31,9720270.2,46165471.49,36157745.78,2077569.78,61086563.88,33495590.5,998178.29,1828510.17,6630649.78,1368344.06,516370.33,1749149.24,12405853.4,2627179.78,5255010.0,18500710.09,32111344.29,785346.86,173059.11,900.0,4051270.75,1417321.03,2829.63,17077.78,5776246.2,10151013.91,38701.72,17300000.0,914010.9,3626171.85,2228167.06,1137565.2,1244590.14,65437888.76,1162586.67,176500.52,6014489.21,9425728.62,33091.47,6917045.09,99007.76,3645515.9,21750478.38,686162.54,294926.35,177965007.15,105323732.84,8893393.38,476544.07,,1142532.51,20915327.63,,,,,,,,,,,,,,
1696032000,49655032885.85,13106028086.9,1869361952.52,7117296332.15,3453534580.18,117509535.97,332671250.24,474742047.64,335918995.68,383546583.68,1023455678.86,246617157.56,48859761.78,747771388.27,3459170.77,19102996.71,160663906.49,23585593.25,125324346.83,347698931.37,196218410.9,213471143.43,7305102.74,45186085.35,2618567.77,41634346.3,32587448.73,196488401.6,17070482.49,5071088.02,18183833.75,24808610.14,115875762.05,2781677.07,255670393.56,3869734.21,120342774.41,3718941.53,3519187.6,10850795.83,3867802.7,55756538.19,555100.0,66871375.91,4431995.63,534479.18,2822883.38,283987137.81,75934443.02,88625940.0,27922616.54,22602490.39,38439516.9,128417336.5,14291660.61,9019497.66,1274810.21,750987.53,2588064.37,1673541.31,9718768.71,43070279.36,36141028.91,2078571.7,61086563.88,33498585.71,998178.29,1834281.87,6746932.73,1367077.01,516370.33,1742317.42,12409276.76,2666361.82,5255010.0,18372543.92,49858925.96,799251.42,172738.74,900.0,4160511.5,1869275.7,2829.63,17077.78,5803236.84,10152033.91,38701.72,17300000.0,914010.9,3626171.85,2228167.06,1132238.59,1266649.99,65437888.76,1172586.67,178038.71,6066659.46,9382909.23,33091.47,6916825.09,173513.37,3643708.25,21750478.38,686162.54,294926.35,167327474.14,106069919.41,8807048.15,475150.56,,1142532.51,20819760.61,,,,,,,,,,,,,,
1696118400,49477553574.9,13264415771.2,1878694162.5,6868049387.13,3431371781.83,116791747.8,317933709.87,481003862.71,334755038.21,367110065.82,1120311934.66,251697307.91,48844092.55,747279199.6,3442100.33,19102996.65,160663906.49,24547240.62,115887126.03,333880616.13,196221303.16,220008624.23,7305102.74,45612841.54,2635731.91,41370640.81,32524586.99,203758414.91,17070482.49,5034700.44,18183833.75,24810676.56,116066197.93,2781677.07,255319299.87,3875983.92,120348010.25,3713976.87,3518876.86,10849805.27,3867802.7,48248906.59,555100.0,66871375.91,4424638.75,534706.44,2675468.33,283987137.81,75883569.02,88625940.0,28013141.26,22328146.73,38439516.9,126934187.48,14295719.47,8964649.01,1274810.21,730987.53,2589130.88,1677391.31,9718768.71,43124775.35,35998242.8,2078063.08,61146574.27,33501263.31,998178.29,1854636.33,6733637.93,1372732.26,516370.33,1450948.46,12412316.46,2666398.12,5255010.0,18269303.35,49858925.96,795697.79,172738.74,900.0,4095397.21,3405091.27,2829.63,17077.78,5802579.47,10371433.91,38701.72,17300000.0,913650.9,3626171.85,2228167.06,1126405.64,1216649.99,65437888.76,1172586.67,162514.74,5957028.31,9417765.22,33091.47,6916825.09,173402.88,3608051.62,21750478.38,686162.54,294926.35,169135313.37,109222976.58,8273075.84,475166.36,,1142532.51,15898735.69,,,,,,,,,,,,,,
1696032000,49501156852.96,13527497524.34,1850753698.84,6965788897.34,3444318493.6,114527476.03,304317831.49,480686806.62,341704093.99,410681184.99,1102985453.61,249103732.27,48517100.33,748518240.85,3308662.82,19102996.65,160663906.49,24631614.44,115928367.99,245239242.46,196231393.03,217352032.16,7305190.9,46106749.04,2757636.34,40952500.56,32405936.87,209069943.86,17070482.49,5083724.09,18183833.75,24810676.56,116107372.01,2781677.07,256623297.27,3875929.28,119825139.66,3689910.84,2537372.23,10611876.11,3867802.7,48538598.58,555100.0,66871349.77,4400355.72,533103.75,2674170.39,283987137.81,75883569.02,88625940.0,28066609.57,22328146.73,38439516.9,125570869.01,14283897.41,8990696.03,1218711.46,750987.53,2610508.02,1677391.31,9719266.21,42928846.18,36400743.29,2080655.36,61146574.27,33502716.94,998178.29,1855207.41,6729253.7,1372732.26,516370.33,1452074.58,12414439.43,2654557.2,5255010.0,18493781.34,49858925.96,807347.1,172817.43,900.0,4268366.71,4084223.96,2829.63,17083.82,5829051.18,10371433.91,38701.72,17300000.0,913650.9,3598728.51,2228167.06,1139930.72,1214651.39,65437888.76,1172586.67,161073.17,5890363.43,9449314.19,33091.47,6916845.09,173990.67,3598602.2,21750478.38,686162.54,294926.35,172478758.73,109355875.27,8284424.96,471811.52,,1142532.51,,,,,,,,,,,,,,,
1696118400,50300761608.34,13667640425.66,1876765684.5,7098135821.24,3466755750.24,116092670.41,313936596.92,487898643.84,345790939.46,409631163.73,1156306037.91,251114786.35,48339866.68,743372515.24,3550997.92,19102996.65,160663906.49,24008440.37,115710256.49,237817818.54,196241642.37,217229471.66,7577261.67,46615451.93,2757278.58,41714616.46,32562327.44,205950145.42,17070482.49,5238231.3,18183833.75,24810676.56,118090496.62,2781763.85,258104296.21,3876753.19,119845549.46,3682206.6,2537372.23,10692397.44,3867802.7,50070834.73,555100.0,66870262.86,4352202.31,522768.14,2675739.26,283987137.81,75883569.02,88625940.0,28140780.06,25447870.94,38439516.9,125821807.28,14278113.89,6928067.47,1218711.46,750787.53,2616865.93,1677391.31,9716763.71,44319424.65,36214853.0,2080647.91,61146574.27,33715967.12,998178.29,1876869.79,6721382.5,1380500.64,516370.33,1445019.16,12415172.68,2654557.2,5255010.0,18504392.99,49858925.96,810506.84,173017.43,900.0,4407173.64,4448592.05,2829.63,17083.82,5845451.99,10379433.91,38701.72,17300000.0,913650.9,3598728.51,2228167.06,1144935.43,1158905.96,65437888.76,1236586.67,160886.8,5648212.35,10196433.28,33091.47,6916875.09,174023.71,3598602.2,21750478.38,686196.93,294926.35,169611191.81,111952035.32,8128495.41,472098.77,,1142532.51,,,,,,,,,,,,,,,
1695513600,50177957598.77,13775379892.18,1888102953.89,7189989995.64,3484884716.63,115918598.45,328686229.21,496229166.01,348133205.76,433594302.16,1116979614.82,315259753.75,48244200.7,744704195.07,3988855.56,19102996.65,160663906.49,23538489.07,110900734.81,238620865.24,196251992.34,207019157.97,7577413.01,46882323.18,2769684.6,40661797.82,32425643.21,198541559.95,17070482.49,5272274.9,18183833.75,24817708.73,119023737.4,2782103.15,258106928.05,3877860.18,119979930.63,3651461.21,2527564.98,10552419.93,3867802.7,53089105.5,555100.0,66897345.31,4348712.3,519262.96,2490112.3,283987137.81,75887721.37,88625940.0,28137794.91,30632833.53,38439516.9,125429100.38,15089643.28,2587306.0,1218711.46,728697.07,2621967.26,1677391.31,9717211.46,42232881.21,35402982.12,2080601.58,61146574.27,33718658.87,998178.29,1887114.44,6722046.71,1410315.0,516370.33,1412751.89,12417492.19,2654517.38,5255010.0,18471540.13,49858925.96,830580.91,170838.23,900.0,4762872.24,4815951.38,2829.63,17083.82,5848106.76,10379433.91,38701.72,17300000.0,913650.9,3565263.82,2228167.06,1140754.9,1158905.96,65437888.76,1236586.67,160887.33,5582082.95,9406723.56,33091.47,6917380.09,174174.71,3596090.37,21766989.13,686201.11,294926.35,170037582.47,114141335.6,8089635.06,473396.51,,,,,,,,,,,,,,,,,
1695600000,50288933664.68,13879528332.32,1925324170.89,7422174668.09,3551580225.01,116742469.21,345940143.25,495320463.36,351047924.11,457523795.39,1113895572.52,319538352.3,46572715.77,725357712.75,3864278.47,19102996.65,160663906.49,23707412.94,111336009.78,238705377.42,196262399.77,185917039.52,8039602.75,46742833.38,2786088.56,39879470.26,32518806.31,195038146.09,17070482.49,5274511.53,18183938.21,24777499.48,123173077.32,2782103.15,259716512.62,3650986.0,119876442.37,3635554.43,2528037.77,10738615.32,3867802.7,54621221.92,555100.0,67012577.69,4344755.4,518308.4,2490969.0,283987137.81,75892821.37,88625940.0,28177424.32,33664014.44,38439516.9,125585104.01,15156919.63,2530108.19,1218711.46,727854.19,2628789.78,1681398.04,9759882.23,42971872.62,33219080.13,2080633.44,61146574.27,33721351.6,998178.29,1916959.19,6746358.58,1370639.35,516370.33,1345350.71,12415018.05,2654517.38,5255010.0,18470538.86,49858925.96,922925.34,170852.62,900.0,4413587.46,5094660.07,2829.63,17083.82,5855976.97,10379433.91,38701.72,17300000.0,913650.9,3388361.39,2228167.06,1125997.3,1158905.96,65437888.76,1246581.67,160887.77,5672062.58,9418108.21,31591.47,6917958.41,174528.47,3539308.41,21766989.13,686201.11,294926.35,171915348.17,114236674.26,7881270.52,473529.15,,,,,,,,,,,,,,,,,
1695686400,51109245003.48,13917317509.71,1937346783.51,7158584140.07,3570467055.99,118385258.09,364011912.72,497768268.91,352690028.54,500055336.49,1084779414.46,321755639.48,46343992.93,725350790.23,3865554.45,19102996.65,160663906.49,24080768.48,108651300.04,238766282.29,196272746.9,187212640.44,7925897.53,47041839.96,2777079.05,38644435.88,32515478.3,205975807.58,17070482.49,5257710.44,18183926.48,24677338.13,127197635.33,2782103.15,261437566.17,3697866.89,120012071.25,3626722.66,2528047.07,10473849.53,3867802.7,55354461.17,555100.0,67091365.31,4342759.78,509292.66,2491603.36,283987137.81,76140835.63,88625940.0,28253341.22,33956942.92,38439516.9,125535120.84,15210015.94,2396207.48,1218711.46,715403.67,2595261.83,1677960.71,9757787.23,45125503.95,32920329.49,2080526.51,61146574.27,33724043.35,997847.51,1909638.88,6669811.91,1369219.44,516370.33,1338388.34,12417637.43,2654615.74,4455010.0,18531064.29,49858925.96,926283.84,170530.7,900.0,4479210.58,5472688.67,2829.63,17083.82,7026843.98,10660175.62,38701.72,17300000.0,913650.9,3388361.39,2228167.06,1119654.51,1159928.01,65437888.76,1266581.67,160888.77,5725755.83,9427681.69,31591.47,6918034.33,174002.3,3539308.41,21766989.13,686201.11,294926.35,172337128.7,103252917.98,7826404.07,473759.47,,,,,,,,,,,,,,,,,
1695772800,51252930927.27,14603752839.43,1990811954.18,7198987636.25,3669075252.29,119253689.52,468648681.18,503799023.99,351685540.89,505849059.59,1169675281.9,332343998.34,45886548.86,725334964.85,3870578.27,19102996.65,160663906.49,24222643.64,106993165.4,234193892.05,196281116.09,184035163.07,7937454.4,47206676.05,2760814.27,37941347.04,32488322.52,196455581.48,17070482.49,5136648.5,18183836.76,24677338.13,118496391.79,2782103.15,262184373.06,3786510.12,120092640.19,3624765.67,2528047.07,10241116.32,3867802.7,60123399.84,555100.0,67094554.74,4342141.33,509141.3,2489480.43,283987137.81,76648835.63,88625940.0,28294328.16,37359921.21,38439516.9,125598727.26,15312049.09,2423166.15,942421.67,713495.5,2602149.07,1661827.91,9756440.51,45726472.72,32805908.13,2104762.86,61146574.27,33726722.3,997847.51,1927089.68,6890878.57,1369132.37,516370.33,1318520.66,12420079.16,2562074.86,4455010.0,17960287.78,49858925.96,978142.38,170530.7,900.0,4345564.75,5609578.29,2829.63,17090.11,7072098.11,10524114.37,38701.72,17300000.0,913650.9,3388361.39,2228167.06,1114418.5,1163928.34,65437888.76,1266581.67,160796.14,5642414.79,9431503.66,26825.47,6917974.33,174002.3,3515112.35,21766989.13,686201.11,294926.35,176394565.94,103588987.97,7758769.89,473846.24,,,,,,,,,,,,,,,,,
1695859200,51180431595.88,14671379802.83,2000446047.31,7442627938.06,3657625959.97,120697323.48,624612213.94,508540005.31,360532035.67,539213739.9,1181774345.21,338191252.71,45896897.58,725332036.92,3870578.27,19102996.65,160663906.49,25471665.34,107473849.81,237487628.23,196283879.73,192276451.3,7936268.3,47677310.82,2772886.4,38357542.61,32365832.37,195144661.03,17070482.49,5083597.53,18183836.76,24550697.83,124986307.88,2631279.98,263256600.22,3830764.96,120018794.78,3582458.26,2528047.07,10525628.85,3867802.7,60159624.79,555100.0,67182731.78,4338715.78,510792.14,2487974.24,283987137.81,77148835.63,88625940.0,28308062.87,38857641.09,38439516.89,123808892.59,15407371.55,2589298.87,942263.23,712452.2,2610155.78,1686027.87,9822714.87,45388645.09,31910953.96,2104752.42,65908887.71,33729399.91,997847.51,1931629.15,6900445.78,1369358.78,516370.33,1256977.95,12394621.25,2562074.86,4455010.0,17967816.08,49858925.96,987109.51,170530.7,900.0,4265608.56,6392001.48,2829.63,17090.11,7071577.76,10529724.37,38701.72,17300000.0,913470.9,3388361.39,2228167.06,1107670.53,1163928.34,65437888.76,1266581.67,160796.69,5583206.97,9234671.31,26825.47,6917897.66,174002.07,3496369.17,21766989.13,686201.11,294926.35,177902074.01,104781088.81,7754261.36,473776.11,,,,,,,,,,,,,,,,,
1695945600,51679435029.65,14711500830.43,1983076788.34,7591063703.34,3730505347.7,122176936.88,623886246.99,515637689.16,359810764.47,542119670.65,1188700349.69,338929687.59,45822707.71,725332036.84,3870578.27,19102996.65,160663906.49,25257651.32,103879666.75,235970662.16,196294877.72,206225561.99,7936268.3,48003744.87,2785718.91,39397919.19,32441131.93,195269342.01,17070482.49,4948866.24,18183836.76,24550697.83,133212978.64,2631279.98,264821924.92,3311122.67,119841515.3,3573742.47,2522115.94,10533165.43,3867802.7,58945387.25,555100.0,67194642.25,4321832.53,505197.02,2489014.26,283987137.81,77148835.63,88625940.0,28387865.12,38857641.09,38439516.89,122900108.23,16510214.39,2694221.52,942263.23,712452.2,2612786.09,1640521.65,9361967.4,45897781.58,31582795.21,2089321.68,65908887.71,33732077.51,992627.73,1710725.83,6880571.8,1323942.74,516370.33,1196213.41,12180826.89,2559577.15,4455010.0,18015740.02,49858925.96,992307.68,170537.7,900.0,4158144.11,6779620.19,2829.63,17196.04,7071118.96,10541476.97,38701.72,17300000.0,913470.9,3388361.39,2228167.06,1085476.76,1163928.34,65437888.76,1266581.67,160633.67,5611178.15,9025682.16,26825.47,6917923.9,175751.57,3486316.56,21766989.13,686201.11,294926.35,171637866.71,105848420.86,7028005.63,473829.4,,,,,,,,,,,,,,,,,
1696032000,51994800962.16,14681097408.94,1963935354.04,7818540352.65,3781646319.25,126651951.65,665361179.5,515256649.02,382823267.61,554363571.44,1199630882.89,346383894.68,45560745.76,725332037.17,3870578.27,19102996.59,160663906.49,25128809.04,107439136.51,231881902.59,196305762.48,195521515.32,7874787.12,48445216.28,2781160.27,40484586.25,32475264.54,192904275.01,17070482.49,4881624.8,18507055.48,24463149.82,130674872.66,2631534.83,264551203.09,3320229.68,119932428.95,3559746.5,2522115.94,10459932.06,3867802.7,58940594.63,555100.0,67278073.05,4321468.87,506320.23,2489727.61,283987137.81,77148835.63,88625940.0,28665533.16,44073852.0,38439516.89,119797956.15,16789845.48,2574294.52,942263.23,712127.03,2618528.35,1616320.37,9300177.15,46837698.79,30497007.51,2992887.98,65908887.71,33734105.12,992627.73,1721402.96,6312420.0,1312542.38,516370.33,1243224.0,12191664.53,2616118.27,4455010.0,18016181.83,49858825.96,981682.8,170661.01,900.0,4004362.56,7754649.37,2829.63,17203.95,7081197.85,10518472.2,38701.72,17300000.0,913470.9,3388361.39,2228167.06,1083238.48,1163928.34,65437888.76,1262581.67,160582.96,5588769.42,9173105.26,26825.47,6915574.64,176032.78,3485424.13,20484627.33,686160.12,275049.37,169706206.76,105757823.21,7029967.56,474631.09,,,,,,,,,,,,,,,,,
1696118400,52331138431.29,14645727408.76,1992533309.49,7486914161.3,3894578565.89,132549012.15,919678568.46,523579769.77,384700681.63,565911143.15,1199240345.69,358344759.73,45093809.28,725332038.69,3895721.23,19102996.59,160663906.49,24824536.27,97126023.84,229125862.7,196316213.98,205131601.8,8116940.63,48405710.89,2769246.85,39078045.32,32390003.42,201360111.31,17070482.49,4807801.86,18162486.52,24465351.43,136049524.94,2631534.83,262835017.68,3267636.23,119971026.42,3540799.52,2521646.92,10303647.54,3867802.7,61206212.4,555100.0,67285473.5,4322553.86,502825.34,2901319.78,283987137.81,77636230.83,88625940.0,28861756.79,46658893.23,38439516.89,119473910.49,17057469.14,2601756.38,942263.23,709682.39,2618582.09,1626320.35,9290377.15,47199196.72,30404502.82,3022756.55,65908887.71,33736809.9,992627.73,1723862.11,6085773.06,1308787.47,516370.33,1036610.53,12035981.11,2616138.59,4455010.0,17909375.5,49858825.96,903571.16,170661.01,900.0,4032496.41,7904354.13,2829.63,17247.65,7049716.59,10535280.73,38701.72,17300000.0,913470.9,3388361.39,2228167.06,1065459.2,1178841.41,65437888.76,1262581.67,160468.03,5647492.04,9303015.91,26825.47,6888805.24,176119.54,3474217.25,19734094.94,686160.12,275049.37,172525330.79,105711864.39,7017513.53,474783.62,,,,,,,,,,,,,,,,,
1693958400,52279586920.03,14864602401.03,1979856496.54,7527540857.76,3966445919.6,130439432.59,1025243292.8,546438875.12,388259149.31,583292341.03,1181853708.33,362077446.2,45066707.9,725332036.84,3842194.45,19102996.52,160663906.49,24628796.54,88121410.56,228270238.7,196326137.93,194495436.16,8500206.06,48184015.69,2764325.14,39628895.3,32440836.65,200259400.86,17070482.49,4814136.56,18162486.52,24465453.22,130232047.22,2631534.83,265191583.43,3146936.93,60360308.04,3536842.03,2513629.71,9974520.75,3867802.7,60499825.3,555100.0,67307533.65,4322348.86,499092.73,2887426.96,283987137.81,77818672.07,88625940.0,28978940.2,49633706.73,38439516.89,118310667.88,17147667.73,2966238.3,942263.23,702010.4,2553333.63,1626320.35,9282777.15,47404094.57,30298871.85,3029099.23,65908887.71,33738866.28,969018.96,1698913.88,5083586.2,1229735.53,516370.33,1505006.41,12024462.35,2616138.59,4455010.0,17908187.23,49858825.96,887970.88,170101.67,900.0,3995451.12,8255605.55,2829.63,17268.79,7050073.0,10569077.0,38701.72,17300000.0,913470.9,3388361.39,2228167.06,1015712.65,1178841.41,65437888.76,1253581.67,160468.65,5640143.05,9331433.36,26825.47,6889305.34,176220.47,3386813.98,19734094.94,686160.12,270024.32,176830165.87,105430678.16,,,,,,,,,,,,,,,,,,,
1694044800,53023829034.18,15078309685.53,2010279975.26,7758478152.9,4094761049.29,131548750.28,1029630142.77,558189561.5,388681165.98,638883356.18,1201169839.36,367756553.79,43129647.06,725332036.84,3839216.72,19102996.52,160663906.49,24131918.7,88392014.58,231100607.49,196335932.81,189940588.8,8500206.06,48463273.59,2768626.61,40116550.77,32433982.98,203654153.26,17070482.49,4809211.08,18162486.52,24492060.58,130329957.69,2632936.56,265246485.17,3127586.7,60588625.74,3522909.15,2511452.01,9917771.66,3867802.7,57802501.17,555100.0,67296973.45,4321291.9,495066.15,2885108.93,283987137.81,78011947.22,88625940.0,29053559.64,50975073.53,38439516.89,117161547.34,17620246.6,3093317.58,942263.23,691452.65,2555595.56,1626320.35,9290377.15,46002638.77,29062132.42,3041878.16,65908887.71,33741284.65,969018.96,1698913.88,4044305.76,1248385.28,455965.36,620661.01,12027074.62,2616178.19,4455010.0,17368955.27,49858825.96,923992.32,170052.82,101800.0,3926226.3,8340777.24,2829.63,16641.63,7093870.39,10869077.0,38701.72,17300000.0,913470.9,3388361.39,2228167.06,975255.3,1207579.61,65437888.76,1243581.67,161597.55,5642417.07,9359386.95,26825.47,6889305.34,176169.54,3377660.75,19734094.94,686237.72,249876.32,176474554.39,106947728.69,,,,,,,,,,,,,,,,,,,
1694131200,53739048757.24,15095243417.58,2026281048.11,7974418062.2,4290581873.71,132430907.17,1029432290.17,561332804.91,402212595.76,659502081.58,1158973047.97,396243197.3,44012065.83,725332159.32,3839216.72,19102996.52,160663906.49,24424697.17,85542634.32,231254428.63,196345936.29,184847228.07,18510481.89,47290535.51,2766579.63,39210643.0,32520772.88,203299825.26,17070482.49,4790282.29,18162486.52,24495143.18,131948090.6,2630886.46,264011792.1,3132564.66,60626269.81,3521767.49,2511452.01,9187957.2,3867802.7,57608951.16,555100.0,67357314.73,4320755.79,494786.46,2379370.59,283987137.81,79911884.24,88625940.0,29233045.19,59508732.52,38439516.89,115867097.53,17661796.49,3136686.63,942263.23,691452.65,2558020.56,1654913.73,9290377.15,41408168.4,30058573.97,3048594.09,65908887.71,33741903.8,969018.96,1710124.42,3872391.79,1248142.53,455965.36,618291.78,12004910.24,2538231.43,4455010.0,17368973.23,49858911.96,973003.25,169921.4,101800.0,3966032.82,8432603.54,2332.97,16652.44,7110044.16,10916776.98,38701.72,17300000.0,913470.9,3388361.39,2228167.06,915012.97,1221487.99,65437888.76,1243581.67,161598.21,5633133.21,9835690.27,26825.47,6889305.34,176169.51,3339809.22,19734094.94,686237.72,249876.32,104786576.97,107750777.29,,,,,,,,,,,,,,,,,,,
1694217600,54969338625.96,15175582508.94,2045481813.75,7815010763.55,4370206603.87,133276176.28,1032051788.3,569722773.17,398643908.95,738430146.33,1175732550.78,397697349.81,40600823.22,725333621.59,3839216.72,19102996.52,160663906.49,24374520.85,86217107.42,233465409.21,196350222.54,182323565.48,18559755.22,47566368.92,2768752.55,38204410.03,32517433.46,212192258.6,17070482.49,4779230.7,18162486.52,23809134.78,133537465.25,2630886.46,266660644.52,3099867.5,60636599.38,3520045.09,2511452.01,6841577.01,3867802.7,57596491.2,556100.0,67312672.92,4316559.8,480804.35,2318681.4,277767137.81,79912884.2,88625940.0,29423395.5,59508732.52,38439516.89,115709513.2,17386223.99,3340138.63,943283.66,686824.81,2554104.56,1698913.64,9323519.54,44469720.15,27869778.69,3058802.7,65908887.71,33742573.14,969018.96,1715323.18,4023139.23,1244008.6,455965.36,608802.25,12004258.68,2538231.43,4455010.0,17369260.04,49858891.96,984757.66,169921.4,101800.0,4117995.35,8631473.04,2332.97,16652.44,7152055.0,11016776.98,38701.72,17300000.0,913470.9,3388361.39,2228167.06,907135.15,1216631.39,65437888.76,1243581.67,161600.52,5601690.58,9977153.89,26825.47,6889305.34,176119.49,3314392.25,19734094.94,686237.72,244892.07,49341741.32,107849464.82,,,,,,,,,,,,,,,,,,,
