asset_id,asset_name,symbol,gecko_id,pegType,pegMechanism,chain,chain_circulating,current_circulating,price,% Off Peg,market_cap,total_volume,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date
1,Tether,USDT,tether,peggedUSD,fiat-backed,Optimism,173229072.689722,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Statemine,1489760.0,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Harmony,0.0,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,ThunderCore,1921599.83841,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,BSC,3380053598.93026,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Dogechain,34695.538475,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Astar,968898.956043,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Oasis,934823.31765802,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Heco,46207828.85480273,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Shiden,9859.073146,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Telos,205897.467923,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Arbitrum,761929809.572242,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Tron,40452088426.92156,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,TomoChain,170911.313768,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,zkSync Lite,4618159.886691,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Zilliqa,2469371.0,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Evmos,11264.749385,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Arbitrum Nova,18.843526,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Milkomeda C1,71317.492164,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,SXnetwork,99.998942,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Aptos,12600357.307714,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,RSK,2207843.245545,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Tezos,36777930.0,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Moonbeam,243199.112367,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Aurora,3069335.808164,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Loopring,1010821.490275,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Algorand,32999918.895104,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Polygon,436258453.23965096,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,DefiChain,6793800.01,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Canto,6960345.440767,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Metis,9731445.706881,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Wanchain,462703.252754,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Kava,67646262.74556701,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Ontology,0.0,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Moonriver,830519.180942,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Liquidchain,12211849.0,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Mixin,30698343.14108194,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Avalanche,658712281.8519903,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Klaytn,32600747.438287,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Meter,429999.263565,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,REINetwork,2141.00922,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,IoTeX,1000082.699332,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Ethereum,35514327388.276474,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Gnosis,5490903.16536,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,EthereumClassic,10682.311521,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Omni,226544878.0,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Celo,39497.923238999996,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Fuse,1001142.26818,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Fantom,83082153.502654,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,OKExChain,58242763.0,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Kardia,351489.52425,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Terra Classic,0.0,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,KCC,18387246.28042349,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Near,7442178.331938,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,EOS,59448311.2995,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Crab,959.78363,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Bittorrent,15780383.432517314,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Boba,306570.164512,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Theta,132.478104,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,NEO,3859928.0,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Syscoin,44561.83697,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Solana,838710471.4389436,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
1,Tether,USDT,tether,peggedUSD,fiat-backed,Everscale,0.0,83012735435.30211,1.0,0.0,83012735435.30211,20535810575.0,1.32,-24.45921,2018-07-24T00:00:00.000Z,0.572521,74.57468,2015-03-02T00:00:00.000Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Optimism,269419933.529515,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,DFK,1845142.820254334,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Kadena,0.0,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,ThunderCore,1961913.5748989999,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,BSC,428955961.9327349,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Flow,7586464.0,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Dogechain,408680.221419,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Astar,3862257.432956,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Oasis,220767.74948441,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Telos,511310.619288,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Arbitrum,658673152.010882,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Tron,415868834.13,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,TomoChain,171.642596,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,zkSync Lite,11245351.834363,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Evmos,49896.000799,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Arbitrum Nova,1878302.733884,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Milkomeda C1,263021.526391,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,SXnetwork,2884487.006741,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Aptos,35329916.127068,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,RSK,95.84542,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Moonbeam,1518547.298671,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,zkSync Era,106847270.206357,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Hedera,4231653.0,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Aurora,4996528.560159,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Loopring,10418697.942621,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Stellar,102597696.0,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Algorand,69163590.2464,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Polygon,612062127.056577,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,DefiChain,5846100.02,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Canto,19146733.600859,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Karura,90663.716423,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Metis,14353425.598855,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Wanchain,1064679.484188,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Kava,6583018.3224,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Moonriver,3936532.017077,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Mixin,2496158.8441240103,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Avalanche,460717097.70307976,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Klaytn,7849771.241689,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Meter,600219.75514,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,REINetwork,0.056007,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Osmosis,5284098.286613367,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Ethereum,21313266209.33929,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,Gnosis,9626140.452147,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
2,USD Coin,USDC,usd-coin,peggedUSD,fiat-backed,EthereumClassic,11096.115653,25635196589.914246,0.999821,-0.017900000000004024,25630607889.72465,4843195836.0,1.17,-14.77059,2019-05-08T00:40:28.300Z,0.877647,13.88302,2023-03-11T08:02:13.981Z
